sta,chan,net,loc,lat,lon,depth,on_date,off_date,rate
PN1A,EHZ,XX,,44.5096,-125.3983,-2905,,,100
PN1B,EHZ,XX,,44.48146,-125.14833,-1241,,,100
PN1C,EHZ,XX,,44.36364,-124.96199,-623,,,100
PN1D,EHZ,XX,,44.69139,-124.45702,-115,,,100
GH1,EHZ,YY,,46.9,-124.239,-100,,,100
GH2,EHZ,YY,,46.961,-124.547,-100,,,100
GH3,EHZ,YY,,46.92,-124.838,-100,,,100
GH4,EHZ,YY,,46.856,-125.467,-1200,,,100
